Date,Marca,Subdirección,Zona,Sucursal,Total dispersado,Monto Financiero,Monto PP,Canjes,Prestamos Personales,Canje Promedio,PP Promedio
02/07/2026,Vale Amigo,Sureste,Digital Veracruz Norte,Papantla Digital,11000,11000,,2,,5500,
05/07/2026,Vale Amigo,Baja Sonora Norte,Mexicali,San Luis Rio Colorado,11000,11000,,2,,5500,
05/07/2026,Vale Amigo,Bajio,Morelia,Uruapan,11000,11000,,2,,5500,
05/07/2026,Vale Amigo,Digital Suroeste,Digital Guerrero,Coyuca de Benitez Digital,11000,11000,,2,,5500,
06/07/2026,Vale Amigo,Pacifico,Sonora Norte 1,Magdalena,11000,11000,,2,,5500,
06/07/2026,Vale Amigo,Sureste,Tabasco Norte,Paraiso,11000,11000,,2,,5500,
06/07/2026,Viva Vale,Chihuahua,Chihuahua Centro,Cuauhtemoc,11000,11000,,2,,5500,
06/07/2026,Viva Vale,Sureste,Tabasco Norte,Comalcalco,11000,11000,,2,,5500,
28/06/2026,Vale Amigo,Sureste,Veracruz Norte,Tuxpan,10796,10796,,1,,10796,
01/07/2026,Vale Amigo,Pacifico,Digital Baja Sur,Vizcaino Digital,10764,10764,,2,,5382,
25/06/2026,Vale Amigo,Pacifico,Digital Sonora Norte 2,Cananea Digital,10718,10718,,2,,5359,
25/06/2026,Vale Amigo,Pacifico,Digital Baja Sur,Vizcaino Digital,10521,10521,,2,,5260.5,
07/06/2026,Vale Amigo,Baja Sonora Norte,Mexicali,San Luis Rio Colorado,10500,10500,,2,,5250,
08/06/2026,Viva Vale,Bajio,Sinaloa Sur 2,Escuinapa,10500,10500,,2,,5250,
09/06/2026,Vale Amigo,Bajio,Tepic,Compostela,10500,10500,,2,,5250,
09/06/2026,Viva Vale,Pacifico,Mazatlan,Mazatlán Centro,10500,10500,,2,,5250,
16/06/2026,Vale Amigo,Sureste,Veracruz Sur,San Andres Tuxtla Digital,10500,10500,,2,,5250,
21/06/2026,Vale Amigo,Chihuahua,Chihuahua Norte,Cd. Juárez 2,10500,10500,,2,,5250,
22/06/2026,Vale Amigo,Bajio,Santiago Papasquiaro Digital,Santiago Papasquiaro Digital,10500,10500,,2,,5250,
22/06/2026,Vale Amigo,Digital Suroeste,Digital Chiapas,Villa Flores Digital,10500,10500,,2,,5250,
27/06/2026,Vale Amigo,Sureste,Digital Veracruz Norte,Martínez de la Torre Digital,10500,2500,8000,1,1,2500,8000
27/06/2026,Viva Vale,Sureste,Tabasco Norte,Comalcalco,10500,10500,,2,,5250,
28/06/2026,Vale Amigo,Digital Suroeste,Digital Guerrero,Chilpancingo Digital,10500,2500,8000,1,1,2500,8000
04/06/2026,Vale Amigo,Digital Suroeste,Digital Guerrero,Iguala Digital,10000,10000,,2,,5000,
05/06/2026,Vale Amigo,Pacifico,Digital Baja Sur,Santa Rosalia Digital,10000,10000,,2,,5000,
06/06/2026,Viva Vale,Chihuahua,Chihuahua Sur,Delicias,10000,10000,,2,,5000,
06/06/2026,Viva Vale,Sureste,Tabasco Norte,Paraiso,10000,10000,,2,,5000,
07/06/2026,Vale Amigo,Sureste,Tabasco Norte,Comalcalco,10000,10000,,1,,10000,
08/06/2026,Viva Vale,Noreste,Saltillo/Nuevo Leon,Saltillo,10000,10000,,1,,10000,
09/06/2026,Viva Vale,Chihuahua,Chihuahua Centro,Parral,10000,10000,,1,,10000,
11/06/2026,Vale Amigo,Digital Suroeste,Digital Guerrero,Acapulco Digital,10000,10000,,2,,5000,
12/06/2026,Vale Amigo,Pacifico,Digital Baja Sur,Santa Rosalia Digital,10000,10000,,2,,5000,
18/06/2026,Viva Vale,Chihuahua,Chihuahua Centro,Chihuahua Centro,10000,10000,,1,,10000,
20/06/2026,Vale Amigo,Bajio,Digital Tecuala,Rosa Morada Digital,10000,10000,,2,,5000,
20/06/2026,Vale Amigo,Digital Suroeste,Digital Oaxaca,Matias Romero Digital,10000,10000,,2,,5000,
21/06/2026,Vale Amigo,Baja Sonora Norte,Baja Norte,Tijuana 2,10000,10000,,1,,10000,
21/06/2026,Vale Amigo,Bajio,Santiago Papasquiaro Digital,Santiago Papasquiaro Digital,10000,10000,,2,,5000,
21/06/2026,Viva Vale,Noreste,Saltillo/Nuevo Leon,Cadereyta,10000,10000,,1,,10000,
22/06/2026,Vale Amigo,Bajio,Sinaloa Sur 2,Santiago Ixcuintla,10000,10000,,2,,5000,
22/06/2026,Viva Vale,Bajio,Tepic,Tepic,10000,10000,,2,,5000,
22/06/2026,Viva Vale,Chihuahua,Chihuahua Centro,Parral,10000,10000,,1,,10000,
22/06/2026,Viva Vale,Pacifico,Los Cabos,San Jose Del Cabo,10000,10000,,1,,10000,
24/06/2026,Vale Amigo,Noreste,Reynosa Digital,Matamoros Digital,10000,10000,,2,,5000,
25/06/2026,Vale Amigo,Digital Suroeste,Digital Oaxaca Costa,Pinotepa Nacional Digital,10000,10000,,2,,5000,
25/06/2026,Viva Vale,Chihuahua,Chihuahua Sur,Camargo,10000,10000,,1,,10000,
26/06/2026,Vale Amigo,Baja Sonora Norte,Baja Norte,Tecate,10000,10000,,1,,10000,
26/06/2026,Viva Vale,Chihuahua,Chihuahua Centro,Chihuahua Centro,10000,10000,,1,,10000,
26/06/2026,Viva Vale,Pacifico,Sinaloa Sur 1,Navolato,10000,10000,,3,,3333.33,
27/06/2026,Vale Amigo,Digital Suroeste,Digital Guerrero,Iguala Digital,10000,10000,,2,,5000,
27/06/2026,Vale Amigo,Noreste,Digital San Luis,San Luis Potosi Digital,10000,10000,,2,,5000,
28/06/2026,Vale Amigo,Pacifico,Sinaloa Sur 1,Costa Rica,10000,,10000,,1,,10000
28/06/2026,Vale Amigo,Pacifico,Sonora Centro,Empalme,10000,10000,,1,,10000,
28/06/2026,Vale Amigo,Sureste,Tabasco Centro,Macuspana,10000,10000,,1,,10000,
28/06/2026,Vale Amigo,Sureste,Veracruz Sur,Acayucan,10000,10000,,1,,10000,
30/06/2026,Vale Amigo,Bajio,Morelia,Ejecutivo Patzcuaro,10000,10000,,2,,5000,
30/06/2026,Vale Amigo,Por Asignar,Por Asignar,Por Asignar,10000,10000,,2,,5000,
30/06/2026,Viva Vale,Chihuahua,Chihuahua Centro,Parral,10000,10000,,1,,10000,
01/07/2026,Vale Amigo,Bajio,Digital Tecuala,Ruiz Digital,10000,10000,,2,,5000,
01/07/2026,Vale Amigo,Pacifico,La Paz 2,La Paz 4,10000,10000,,1,,10000,
01/07/2026,Vale Amigo,Sureste,Digital Veracruz Norte,Veracruz Digital,10000,10000,,2,,5000,
03/07/2026,Vale Amigo,Sureste,Digital Veracruz Norte,Papantla Digital,10000,10000,,2,,5000,
04/07/2026,Vale Amigo,Digital Suroeste,Digital Chiapas,Comitan Digital,10000,10000,,2,,5000,
04/07/2026,Vale Amigo,Digital Suroeste,Digital Chiapas,Tonala Digital,10000,10000,,2,,5000,
05/07/2026,Vale Amigo,Bajio,Tepic,Mezcales,10000,10000,,1,,10000,
05/07/2026,Vale Amigo,Noreste,Coahuila Norte,Acuña,10000,10000,,2,,5000,
05/07/2026,Vale Amigo,Pacifico,Sinaloa Centro,Culiacán Centro,10000,10000,,1,,10000,
05/07/2026,Vale Amigo,Pacifico,Sonora Centro,Empalme,10000,10000,,1,,10000,
05/07/2026,Vale Amigo,Pacifico,Sonora Norte 1,Caborca,10000,10000,,2,,5000,
05/07/2026,Vale Amigo,Sureste,Veracruz Centro,Cordoba,10000,10000,,2,,5000,
06/07/2026,Vale Amigo,Baja Sonora Norte,Baja Norte,Rosarito,10000,10000,,1,,10000,
06/07/2026,Vale Amigo,Bajio,Morelia,Irapuato,10000,10000,,1,,10000,
06/07/2026,Viva Vale,Chihuahua,Chihuahua Centro,Parral,10000,10000,,2,,5000,
06/07/2026,Viva Vale,Sureste,Tabasco Centro,Macuspana,10000,10000,,1,,10000,
06/07/2026,Viva Vale,Sureste,Veracruz Sur,Coatzacoalcos 2,10000,10000,,2,,5000,
05/06/2026,Vale Amigo,Digital Suroeste,Digital Chiapas,Villa Flores Digital,9500,9500,,3,,3166.67,
06/06/2026,Vale Amigo,Pacifico,Sinaloa Sur 1,El Dorado,9500,9500,,2,,4750,
07/06/2026,Vale Amigo,Sureste,Veracruz Sur,Minatitlán,9500,9500,,2,,4750,
12/06/2026,Vale Amigo,Digital Suroeste,Digital Guerrero,Acapulco Digital,9500,9500,,2,,4750,
20/06/2026,Viva Vale,Sureste,Veracruz Sur,Acayucan,9500,9500,,2,,4750,
21/06/2026,Vale Amigo,Noreste,Tamaulipas,Tampico Norte,9500,9500,,2,,4750,
25/06/2026,Vale Amigo,Noreste,Digital San Luis,San Luis Potosi Digital,9500,9500,,2,,4750,
27/06/2026,Vale Amigo,Bajio,Tepic,Ixtlan del Rio Digital,9500,9500,,2,,4750,
01/06/2026,Vale Amigo,Digital Suroeste,Digital Oaxaca Costa,Huatulco Digital,9000,9000,,2,,4500,
02/06/2026,Vale Amigo,Digital Suroeste,Digital Guerrero,Chilpancingo Digital,9000,9000,,2,,4500,
05/06/2026,Vale Amigo,Chihuahua,Chihuahua Sur,Jimenez,9000,9000,,2,,4500,
06/06/2026,Vale Amigo,Digital Suroeste,Digital Guerrero,Iguala Digital,9000,9000,,2,,4500,
08/06/2026,Vale Amigo,Bajio,Digital Tecuala,Rosa Morada Digital,9000,9000,,2,,4500,
09/06/2026,Vale Amigo,Bajio,Digital Tecuala,Ruiz Digital,9000,9000,,2,,4500,
10/06/2026,Vale Amigo,Bajio,Tepic,Compostela,9000,9000,,2,,4500,
12/06/2026,Vale Amigo,Digital Suroeste,Digital Oaxaca Costa,Huatulco Digital,9000,9000,,2,,4500,
15/06/2026,Vale Amigo,Digital Suroeste,Digital Oaxaca Costa,Huatulco Digital,9000,9000,,2,,4500,
19/06/2026,Vale Amigo,Bajio,Digital Tecuala,Ruiz Digital,9000,9000,,2,,4500,
20/06/2026,Vale Amigo,Digital Suroeste,Digital Guerrero,Iguala Digital,9000,9000,,2,,4500,
23/06/2026,Vale Amigo,Bajio,Digital Tecuala,Tecuala Digital,9000,9000,,2,,4500,
24/06/2026,Vale Amigo,Digital Suroeste,Digital Chiapas,Villa Flores Digital,9000,9000,,2,,4500,
24/06/2026,Vale Amigo,Sureste,Veracruz Sur,San Andres Tuxtla Digital,9000,9000,,2,,4500,
28/06/2026,Vale Amigo,Baja Sonora Norte,Baja Norte,San Quintin,9000,9000,,2,,4500,
02/06/2026,Vale Amigo,Digital Suroeste,Digital Oaxaca Costa,Huatulco Digital,8500,8500,,2,,4250,
14/06/2026,Vale Amigo,Sureste,Digital Veracruz Norte,Huachinango Digital,8500,8500,,2,,4250,
15/06/2026,Vale Amigo,Bajio,Digital Tecuala,Tuxpan Nayarit Digital,8500,8500,,2,,4250,
16/06/2026,Vale Amigo,Pacifico,Digital Baja Sur,Vizcaino Digital,8500,8500,,2,,4250,
21/06/2026,Vale Amigo,Sureste,Tabasco Norte,Cardenas,8500,8500,,2,,4250,
27/06/2026,Vale Amigo,Bajio,Digital Tecuala,Rosa Morada Digital,8500,8500,,2,,4250,
27/06/2026,Vale Amigo,Digital Suroeste,Digital Guerrero,Coyuca de Benitez Digital,8500,8500,,2,,4250,
05/07/2026,Vale Amigo,Sureste,Veracruz Centro,Orizaba,8500,8500,,3,,2833.33,
28/06/2026,Vale Amigo,Chihuahua,Chihuahua Centro,Cuauhtemoc,8476,8476,,1,,8476,
01/06/2026,Vale Amigo,Bajio,Digital Tecuala,Rosa Morada Digital,8000,8000,,1,,8000,
01/06/2026,Vale Amigo,Digital Suroeste,Digital Chiapas,Villa Flores Digital,8000,8000,,1,,8000,
01/06/2026,Vale Amigo,Noreste,Digital San Luis,Cd Mante Digital,8000,8000,,1,,8000,
01/06/2026,Vale Amigo,Pacifico,Digital Sonora Norte 2,Cananea Digital,8000,8000,,1,,8000,
01/06/2026,Vale Amigo,Pacifico,Digital Sonora Norte 2,Santa Ana Digital,8000,3000,5000,1,1,3000,5000
02/06/2026,Vale Amigo,Bajio,Digital Tecuala,Ruiz Digital,8000,8000,,1,,8000,
03/06/2026,Vale Amigo,Bajio,Digital Tecuala,Rosa Morada Digital,8000,8000,,1,,8000,
03/06/2026,Vale Amigo,Bajio,Digital Tecuala,Tuxpan Nayarit Digital,8000,8000,,2,,4000,
03/06/2026,Vale Amigo,Bajio,Morelia,Ejecutivo Patzcuaro,8000,8000,,1,,8000,
03/06/2026,Vale Amigo,Digital Suroeste,Digital Guerrero,Acapulco Digital,8000,8000,,1,,8000,
03/06/2026,Vale Amigo,Digital Suroeste,Digital Oaxaca Costa,Puerto Escondido Digital,8000,8000,,1,,8000,
04/06/2026,Vale Amigo,Digital Suroeste,Digital Oaxaca Costa,Puerto Escondido Digital,8000,8000,,1,,8000,
05/06/2026,Vale Amigo,Digital Suroeste,Digital Guerrero,Acapulco Digital,8000,8000,,1,,8000,
05/06/2026,Vale Amigo,Digital Suroeste,Digital Oaxaca,Matias Romero Digital,8000,8000,,1,,8000,
05/06/2026,Vale Amigo,Digital Suroeste,Digital Oaxaca Costa,Huatulco Digital,8000,8000,,1,,8000,
05/06/2026,Vale Amigo,Pacifico,Digital Baja Sur,Vizcaino Digital,8000,8000,,1,,8000,
05/06/2026,Viva Vale,Chihuahua,Chihuahua Sur,Meoqui,8000,8000,,1,,8000,
06/06/2026,Vale Amigo,Baja Sonora Norte,Baja Norte,San Quintin,8000,8000,,1,,8000,
06/06/2026,Vale Amigo,Bajio,Digital Tecuala,Ruiz Digital,8000,8000,,1,,8000,
06/06/2026,Vale Amigo,Bajio,Digital Tecuala,Tecuala Digital,8000,8000,,1,,8000,
06/06/2026,Vale Amigo,Bajio,Tepic,Compostela,8000,8000,,1,,8000,
06/06/2026,Vale Amigo,Digital Suroeste,Digital Guerrero,Coyuca de Benitez Digital,8000,8000,,1,,8000,
06/06/2026,Vale Amigo,Noreste,Digital San Luis,Cd Mante Digital,8000,8000,,1,,8000,
06/06/2026,Vale Amigo,Pacifico,Digital Baja Sur,Loreto Digital,8000,8000,,1,,8000,
06/06/2026,Vale Amigo,Pacifico,Digital Sonora Norte 2,Cananea Digital,8000,8000,,2,,4000,
06/06/2026,Vale Amigo,Pacifico,Digital Sonora Norte 2,Imuris Digital,8000,8000,,1,,8000,
07/06/2026,Vale Amigo,Bajio,Sinaloa Sur 2,Acaponeta,8000,8000,,1,,8000,
07/06/2026,Vale Amigo,Bajio,Tepic,Vallarta,8000,8000,,1,,8000,
07/06/2026,Vale Amigo,Digital Suroeste,Digital Chiapas,Comitan Digital,8000,8000,,1,,8000,
07/06/2026,Vale Amigo,Digital Suroeste,Digital Oaxaca Costa,Pinotepa Nacional Digital,8000,8000,,1,,8000,
07/06/2026,Vale Amigo,Noreste,Coahuila Norte,Acuña,8000,8000,,1,,8000,
07/06/2026,Vale Amigo,Pacifico,La Paz 1,La Paz,8000,8000,,1,,8000,
07/06/2026,Vale Amigo,Pacifico,La Paz 2,Cd.Constitución,8000,8000,,1,,8000,
07/06/2026,Vale Amigo,Pacifico,Obregon,Obregón Esperanza,8000,8000,,1,,8000,
07/06/2026,Vale Amigo,Sureste,Digital Veracruz Norte,Veracruz Digital,8000,8000,,1,,8000,
07/06/2026,Vale Amigo,Sureste,Veracruz Centro,Cordoba,8000,,8000,,1,,8000
07/06/2026,Vale Amigo,Sureste,Veracruz Sur,Acayucan,8000,8000,,1,,8000,
07/06/2026,Viva Vale,Chihuahua,Chihuahua Centro,Cuauhtemoc,8000,8000,,1,,8000,
07/06/2026,Viva Vale,Chihuahua,Chihuahua Norte,Cd. Juárez 2,8000,8000,,2,,4000,
07/06/2026,Viva Vale,Sureste,Veracruz Norte,Poza Rica 2,8000,8000,,1,,8000,
08/06/2026,Vale Amigo,Bajio,Digital Tecuala,Tuxpan Nayarit Digital,8000,,8000,,1,,8000
08/06/2026,Vale Amigo,Digital Suroeste,Digital Oaxaca,Ixtepec Digital,8000,8000,,2,,4000,
08/06/2026,Viva Vale,Pacifico,Sinaloa Sur 1,El Dorado,8000,8000,,1,,8000,
09/06/2026,Vale Amigo,Bajio,Digital Tecuala,Tecuala Digital,8000,8000,,1,,8000,
09/06/2026,Vale Amigo,Digital Suroeste,Digital Guerrero,Coyuca de Benitez Digital,8000,8000,,2,,4000,
09/06/2026,Vale Amigo,Digital Suroeste,Digital Oaxaca,Juchitan Digital,8000,8000,,1,,8000,
09/06/2026,Vale Amigo,Pacifico,Digital Baja Sur,Vizcaino Digital,8000,8000,,1,,8000,
09/06/2026,Vale Amigo,Pacifico,Digital Sonora Norte 2,Santa Ana Digital,8000,8000,,1,,8000,
10/06/2026,Vale Amigo,Bajio,Digital Tecuala,Ruiz Digital,8000,8000,,1,,8000,
10/06/2026,Vale Amigo,Digital Suroeste,Digital Chiapas,Villa Flores Digital,8000,,8000,,1,,8000
10/06/2026,Vale Amigo,Digital Suroeste,Digital Guerrero,Chilpancingo Digital,8000,8000,,1,,8000,
10/06/2026,Vale Amigo,Pacifico,La Paz 2,La Paz 4,8000,8000,,1,,8000,
10/06/2026,Viva Vale,Noreste,Saltillo/Nuevo Leon,Saltillo,8000,8000,,1,,8000,
11/06/2026,Vale Amigo,Digital Suroeste,Digital Guerrero,Chilpancingo Digital,8000,8000,,1,,8000,
11/06/2026,Vale Amigo,Digital Suroeste,Digital Oaxaca,Tehuantepec Digital,8000,8000,,1,,8000,
11/06/2026,Vale Amigo,Digital Suroeste,Digital Oaxaca Costa,Huatulco Digital,8000,8000,,1,,8000,
11/06/2026,Vale Amigo,Pacifico,Sonora Centro,Hermosillo Digital,8000,8000,,1,,8000,
11/06/2026,Viva Vale,Chihuahua,Chihuahua Centro,Parral,8000,8000,,1,,8000,
11/06/2026,Viva Vale,Pacifico,Los Cabos,Cabo San Lucas,8000,8000,,1,,8000,
11/06/2026,Viva Vale,Pacifico,Sinaloa Sur 1,El Dorado,8000,8000,,1,,8000,
12/06/2026,Vale Amigo,Bajio,Morelia,Irapuato,8000,8000,,2,,4000,
12/06/2026,Vale Amigo,Digital Suroeste,Digital Chiapas,Comitan Digital,8000,8000,,1,,8000,
12/06/2026,Vale Amigo,Digital Suroeste,Digital Chiapas,Tonala Digital,8000,8000,,1,,8000,
12/06/2026,Vale Amigo,Digital Suroeste,Digital Oaxaca,Ixtepec Digital,8000,8000,,1,,8000,
12/06/2026,Vale Amigo,Noreste,Reynosa Digital,Reynosa Digital,8000,8000,,1,,8000,
12/06/2026,Vale Amigo,Pacifico,Digital Baja Sur,Loreto Digital,8000,8000,,1,,8000,
12/06/2026,Viva Vale,Chihuahua,Chihuahua Centro,Chihuahua Centro,8000,8000,,1,,8000,
12/06/2026,Viva Vale,Pacifico,Sinaloa Sur 1,El Dorado,8000,8000,,1,,8000,
13/06/2026,Vale Amigo,Digital Suroeste,Digital Guerrero,Acapulco Digital,8000,8000,,1,,8000,
13/06/2026,Vale Amigo,Pacifico,Digital Baja Sur,Santa Rosalia Digital,8000,8000,,1,,8000,
14/06/2026,Vale Amigo,Baja Sonora Norte,Baja Norte,San Quintin,8000,8000,,1,,8000,
14/06/2026,Vale Amigo,Bajio,Digital Tecuala,Ruiz Digital,8000,8000,,1,,8000,
14/06/2026,Vale Amigo,Bajio,Digital Tecuala,Tecuala Digital,8000,8000,,1,,8000,
14/06/2026,Vale Amigo,Digital Suroeste,Digital Chiapas,Comitan Digital,8000,8000,,1,,8000,
14/06/2026,Vale Amigo,Digital Suroeste,Digital Guerrero,Coyuca de Benitez Digital,8000,8000,,1,,8000,
14/06/2026,Vale Amigo,Digital Suroeste,Digital Oaxaca,Tehuantepec Digital,8000,8000,,1,,8000,
14/06/2026,Vale Amigo,Digital Suroeste,Digital Oaxaca Costa,Pinotepa Nacional Digital,8000,8000,,1,,8000,
14/06/2026,Vale Amigo,Noreste,Digital San Luis,Cd Victoria Digital,8000,8000,,1,,8000,
14/06/2026,Vale Amigo,Noreste,Reynosa Digital,Reynosa Digital,8000,8000,,1,,8000,
14/06/2026,Vale Amigo,Noreste,San Luis,Ciudad Valles,8000,8000,,1,,8000,
14/06/2026,Vale Amigo,Noreste,Tamaulipas,Tampico Norte,8000,8000,,1,,8000,
14/06/2026,Vale Amigo,Pacifico,La Paz 1,La Paz 2,8000,8000,,1,,8000,
14/06/2026,Vale Amigo,Pacifico,Sinaloa Centro,Guamuchil,8000,8000,,1,,8000,
14/06/2026,Vale Amigo,Sureste,Digital Veracruz Norte,Veracruz Digital,8000,8000,,1,,8000,
14/06/2026,Vale Amigo,Sureste,Veracruz Sur,Coatzacoalcos,8000,8000,,1,,8000,
15/06/2026,Vale Amigo,Digital Suroeste,Digital Guerrero,Coyuca de Benitez Digital,8000,8000,,2,,4000,
15/06/2026,Vale Amigo,Noreste,Reynosa Digital,Matamoros Digital,8000,8000,,1,,8000,
15/06/2026,Vale Amigo,Noreste,Reynosa Digital,Reynosa Digital,8000,8000,,1,,8000,
15/06/2026,Vale Amigo,Pacifico,Digital Sonora Norte 2,Santa Ana Digital,8000,8000,,1,,8000,
15/06/2026,Vale Amigo,Pacifico,Sonora Centro,Hermosillo Digital,8000,8000,,1,,8000,
15/06/2026,Vale Amigo,Sureste,Veracruz Sur,San Andres Tuxtla Digital,8000,8000,,1,,8000,
16/06/2026,Vale Amigo,Digital Suroeste,Digital Oaxaca Costa,Puerto Escondido Digital,8000,8000,,1,,8000,
16/06/2026,Vale Amigo,Sureste,Digital Veracruz Norte,Papantla Digital,8000,8000,,1,,8000,
16/06/2026,Viva Vale,Chihuahua,Chihuahua Sur,Meoqui,8000,8000,,1,,8000,
17/06/2026,Vale Amigo,Baja Sonora Norte,Baja Norte,San Quintin,8000,8000,,1,,8000,
17/06/2026,Vale Amigo,Pacifico,Sonora Centro,Hermosillo Digital,8000,8000,,1,,8000,
17/06/2026,Vale Amigo,Sureste,Digital Veracruz Norte,Papantla Digital,8000,8000,,1,,8000,
18/06/2026,Vale Amigo,Bajio,Durango,El Salto,8000,8000,,1,,8000,
18/06/2026,Vale Amigo,Digital Suroeste,Digital Guerrero,Acapulco Digital,8000,8000,,1,,8000,
19/06/2026,Vale Amigo,Digital Suroeste,Digital Oaxaca Costa,Pinotepa Nacional Digital,8000,8000,,1,,8000,
19/06/2026,Vale Amigo,Pacifico,Digital Baja Sur,Vizcaino Digital,8000,8000,,1,,8000,
19/06/2026,Viva Vale,Chihuahua,Chihuahua Norte,Cd. Juárez 2,8000,8000,,1,,8000,
20/06/2026,Vale Amigo,Baja Sonora Norte,Baja Norte,Tecate,8000,8000,,1,,8000,
20/06/2026,Vale Amigo,Bajio,Digital Tecuala,Ruiz Digital,8000,8000,,1,,8000,
20/06/2026,Vale Amigo,Bajio,Digital Tecuala,Tecuala Digital,8000,8000,,1,,8000,
20/06/2026,Vale Amigo,Pacifico,Digital Baja Sur,Vizcaino Digital,8000,8000,,1,,8000,
21/06/2026,Vale Amigo,Digital Suroeste,Digital Oaxaca,Tehuantepec Digital,8000,8000,,2,,4000,
21/06/2026,Vale Amigo,Noreste,Coahuila Norte,Monclova,8000,8000,,1,,8000,
21/06/2026,Vale Amigo,Pacifico,Digital Sonora Norte 2,Cananea Digital,8000,8000,,1,,8000,
21/06/2026,Vale Amigo,Pacifico,Digital Sonora Norte 2,Santa Ana Digital,8000,8000,,1,,8000,
21/06/2026,Vale Amigo,Pacifico,Obregon,Obregón Esperanza,8000,8000,,1,,8000,
21/06/2026,Vale Amigo,Sureste,Tabasco Centro,Villahermosa,8000,8000,,1,,8000,
21/06/2026,Vale Amigo,Sureste,Tabasco Norte,Comalcalco,8000,8000,,1,,8000,
21/06/2026,Viva Vale,Pacifico,Los Cabos,San Jose Del Cabo,8000,8000,,1,,8000,
21/06/2026,Viva Vale,Sureste,Veracruz Sur,Coatzacoalcos 2,8000,8000,,1,,8000,
22/06/2026,Vale Amigo,Baja Sonora Norte,Baja Norte,Tecate,8000,8000,,1,,8000,
22/06/2026,Vale Amigo,Bajio,Digital Tecuala,Rosa Morada Digital,8000,8000,,1,,8000,
22/06/2026,Vale Amigo,Bajio,Tepic,Tepic,8000,8000,,1,,8000,
22/06/2026,Vale Amigo,Digital Suroeste,Digital Guerrero,Coyuca de Benitez Digital,8000,8000,,1,,8000,
22/06/2026,Vale Amigo,Pacifico,Digital Baja Sur,Vizcaino Digital,8000,8000,,1,,8000,
22/06/2026,Viva Vale,Bajio,Sinaloa Sur 2,Escuinapa,8000,8000,,1,,8000,
23/06/2026,Vale Amigo,Digital Suroeste,Digital Oaxaca Costa,Pinotepa Nacional Digital,8000,,8000,,1,,8000
23/06/2026,Viva Vale,Chihuahua,Chihuahua Sur,Camargo,8000,8000,,1,,8000,
23/06/2026,Viva Vale,Chihuahua,Chihuahua Sur,Delicias,8000,8000,,1,,8000,
24/06/2026,Vale Amigo,Pacifico,Digital Sonora Norte 2,Cananea Digital,8000,8000,,2,,4000,
24/06/2026,Viva Vale,Chihuahua,Chihuahua Centro,Chihuahua Centro,8000,8000,,1,,8000,
24/06/2026,Viva Vale,Chihuahua,Chihuahua Norte,Casas Grandes,8000,8000,,1,,8000,
24/06/2026,Viva Vale,Chihuahua,Chihuahua Sur,Camargo,8000,,8000,,1,,8000
24/06/2026,Viva Vale,Chihuahua,Chihuahua Sur,Jimenez,8000,8000,,1,,8000,
24/06/2026,Viva Vale,Pacifico,Sinaloa Sur 1,Navolato,8000,8000,,2,,4000,
25/06/2026,Vale Amigo,Bajio,Sinaloa Sur 2,Escuinapa,8000,8000,,1,,8000,
25/06/2026,Vale Amigo,Digital Suroeste,Digital Guerrero,Coyuca de Benitez Digital,8000,8000,,1,,8000,
25/06/2026,Vale Amigo,Pacifico,Sonora Centro,Hermosillo Digital,8000,8000,,1,,8000,
25/06/2026,Vale Amigo,Sureste,Digital Veracruz Norte,Huachinango Digital,8000,8000,,2,,4000,
25/06/2026,Vale Amigo,Sureste,Veracruz Sur,San Andres Tuxtla Digital,8000,8000,,1,,8000,
26/06/2026,Vale Amigo,Baja Sonora Norte,Baja Norte,San Quintin,8000,8000,,1,,8000,
26/06/2026,Vale Amigo,Bajio,Santiago Papasquiaro Digital,Santiago Papasquiaro Digital,8000,8000,,1,,8000,
26/06/2026,Vale Amigo,Digital Suroeste,Digital Chiapas,Tonala Digital,8000,8000,,1,,8000,
26/06/2026,Vale Amigo,Digital Suroeste,Digital Oaxaca Costa,Pinotepa Nacional Digital,8000,8000,,1,,8000,
26/06/2026,Vale Amigo,Pacifico,Digital Baja Sur,Santa Rosalia Digital,8000,8000,,1,,8000,
26/06/2026,Viva Vale,Chihuahua,Chihuahua Sur,Meoqui,8000,8000,,1,,8000,
27/06/2026,Vale Amigo,Digital Suroeste,Digital Guerrero,Acapulco Digital,8000,8000,,1,,8000,
27/06/2026,Viva Vale,Pacifico,Sinaloa Sur 1,El Dorado,8000,8000,,1,,8000,
28/06/2026,Vale Amigo,Bajio,Durango,Durango,8000,8000,,1,,8000,
28/06/2026,Vale Amigo,Digital Suroeste,Digital Chiapas,Comitan Digital,8000,8000,,1,,8000,
28/06/2026,Vale Amigo,Digital Suroeste,Digital Guerrero,Acapulco Digital,8000,8000,,1,,8000,
28/06/2026,Vale Amigo,Digital Suroeste,Digital Oaxaca Costa,Pinotepa Nacional Digital,8000,,8000,,1,,8000
28/06/2026,Vale Amigo,Noreste,Coahuila,Parras,8000,8000,,2,,4000,
28/06/2026,Vale Amigo,Pacifico,Obregon,Obregón Centro 1,8000,8000,,1,,8000,
28/06/2026,Viva Vale,Chihuahua,Chihuahua Norte,Cd. Juárez 2,8000,8000,,1,,8000,
28/06/2026,Viva Vale,Sureste,Tabasco Centro,Villahermosa,8000,8000,,1,,8000,
30/06/2026,Vale Amigo,Pacifico,Digital Baja Sur,Vizcaino Digital,8000,8000,,1,,8000,
